DWA_ID,DWA_Title,total_steps,M1_count,M1_share,M2_count,M2_share,M3_count,M3_share,M4_count,M4_share,M5_count,M5_share,M6_count,M6_share,M7_count,M7_share,Noise_count,Noise_share,dominant_macro,dominant_share,macro_diversity,entropy
4.A.1.a.2.I02.D11,Monitor food services operations to ensure procedures are followed.,9,0,0.0,6,0.6667,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.3333,M2,0.6667,2,0.9183
4.A.1.a.1.I02.D09,Review blueprints or specifications to determine work requirements.,10,0,0.0,0,0.0,0,0.0,4,0.4,1,0.1,0,0.0,0,0.0,5,0.5,Noise,0.5,3,1.361
4.A.4.a.5.I10.D02,"Greet customers, patrons, or visitors.",8,0,0.0,0,0.0,0,0.0,2,0.25,0,0.0,6,0.75,0,0.0,0,0.0,M6,0.75,2,0.8113
4.A.3.a.2.I12.D03,Cut materials according to specifications or needs.,11,0,0.0,8,0.7273,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0909,2,0.1818,M2,0.7273,3,1.0958
4.A.2.a.2.I04.D01,Reconcile records of sales or other financial transactions.,7,2,0.2857,0,0.0,0,0.0,4,0.5714,0,0.0,0,0.0,0,0.0,1,0.1429,M4,0.5714,3,1.3788
4.A.3.b.6.I05.D01,Record images needed to address work issues.,6,1,0.1667,0,0.0,0,0.0,3,0.5,0,0.0,0,0.0,0,0.0,2,0.3333,M4,0.5,3,1.4591
4.A.3.b.6.I08.D24,Maintain repair or maintenance records.,8,0,0.0,0,0.0,0,0.0,1,0.125,6,0.75,0,0.0,0,0.0,1,0.125,M5,0.75,3,1.0613
4.A.3.a.2.I22.D08,Level machines or equipment.,9,1,0.1111,7,0.7778,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1111,M2,0.7778,3,0.9864
4.A.1.b.2.I05.D07,Inspect facilities.,12,4,0.3333,0,0.0,0,0.0,3,0.25,2,0.1667,0,0.0,0,0.0,3,0.25,M1,0.3333,4,1.9591
4.A.3.a.1.I17.D05,Plant greenery to improve landscape appearance.,9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,1.0,Noise,1.0,1,-0.0
4.A.2.a.1.I04.D03,Evaluate skills of athletes or performers.,6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.3333,0,0.0,4,0.6667,Noise,0.6667,2,0.9183
4.A.4.c.1.I03.D10,Take product orders from customers.,7,1,0.1429,0,0.0,0,0.0,0,0.0,0,0.0,5,0.7143,0,0.0,1,0.1429,M6,0.7143,3,1.1488
4.A.2.b.2.I27.D02,Develop organizational goals or objectives.,8,0,0.0,0,0.0,0,0.0,0,0.0,4,0.5,0,0.0,0,0.0,4,0.5,M5,0.5,2,1.0
4.A.4.a.5.I03.D04,Care for women during pregnancy and childbirth.,12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12,1.0,0,0.0,0,0.0,M6,1.0,1,-0.0
4.A.4.a.5.I12.D06,Administer cancer treatments.,11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,11,1.0,0,0.0,0,0.0,M6,1.0,1,-0.0
4.A.3.a.2.I32.D01,Set up classroom materials or equipment.,6,1,0.1667,0,0.0,0,0.0,0,0.0,0,0.0,3,0.5,0,0.0,2,0.3333,M6,0.5,3,1.4591
4.A.3.b.4.I02.D08,Maintain drilling equipment.,7,0,0.0,1,0.1429,0,0.0,1,0.1429,2,0.2857,0,0.0,0,0.0,3,0.4286,Noise,0.4286,4,1.8424
4.A.2.a.4.I06.D02,Analyze patient data to determine patient needs or treatment goals.,6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,1.0,0,0.0,0,0.0,M6,1.0,1,-0.0
4.A.1.b.1.I02.D01,Identify opportunities for green initiatives.,10,0,0.0,0,0.0,0,0.0,1,0.1,0,0.0,0,0.0,4,0.4,5,0.5,Noise,0.5,3,1.361
4.A.3.b.6.I13.D05,"Prepare documentation for contracts, transactions, or regulatory compliance.",8,1,0.125,0,0.0,0,0.0,0,0.0,1,0.125,1,0.125,0,0.0,5,0.625,Noise,0.625,4,1.5488
4.A.1.b.3.I04.D03,Calculate geographic positions from survey data.,10,0,0.0,0,0.0,0,0.0,2,0.2,0,0.0,0,0.0,1,0.1,7,0.7,Noise,0.7,3,1.1568
4.A.1.b.2.I06.D04,Count finished products or workpieces.,7,1,0.1429,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,0.8571,Noise,0.8571,2,0.5917
4.A.2.b.2.I26.D01,Develop theories or models of physical phenomena.,8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0,Noise,1.0,1,-0.0
4.A.1.a.1.I02.D05,Read technical information needed to perform maintenance or repairs.,6,0,0.0,0,0.0,0,0.0,1,0.1667,0,0.0,0,0.0,0,0.0,5,0.8333,Noise,0.8333,2,0.65
4.A.3.b.6.I11.D03,Record vital statistics or other health information.,8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0,0,0.0,0,0.0,M6,1.0,1,-0.0
4.A.1.b.3.I04.D01,Survey land or properties.,10,2,0.2,0,0.0,0,0.0,4,0.4,0,0.0,1,0.1,0,0.0,3,0.3,M4,0.4,4,1.8464
4.A.3.b.4.I02.D11,Maintain green energy production plant equipment.,7,1,0.1429,0,0.0,0,0.0,2,0.2857,2,0.2857,0,0.0,0,0.0,2,0.2857,M4,0.2857,4,1.9502
4.A.4.c.3.I05.D05,Order construction or extraction materials or equipment.,9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1111,3,0.3333,5,0.5556,Noise,0.5556,3,1.3516
4.A.4.b.4.I07.D04,Manage human resources activities.,12,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0833,0,0.0,0,0.0,11,0.9167,Noise,0.9167,2,0.4138
4.A.2.b.1.I06.D01,Diagnose dental conditions.,9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,1.0,0,0.0,0,0.0,M6,1.0,1,-0.0
4.A.2.a.2.I01.D09,Verify accuracy of financial or transactional data.,9,1,0.1111,0,0.0,0,0.0,6,0.6667,1,0.1111,0,0.0,0,0.0,1,0.1111,M4,0.6667,4,1.4466
4.A.3.a.2.I38.D05,Collect environmental data or samples.,8,1,0.125,2,0.25,0,0.0,2,0.25,0,0.0,0,0.0,0,0.0,3,0.375,Noise,0.375,4,1.9056
4.A.3.a.2.I07.D01,Reshape metal workpieces to established specifications.,10,0,0.0,6,0.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.4,M2,0.6,2,0.971
4.A.2.b.2.I16.D08,Design energy-efficient equipment or systems.,8,0,0.0,0,0.0,0,0.0,5,0.625,0,0.0,0,0.0,0,0.0,3,0.375,M4,0.625,2,0.9544
4.A.1.a.2.I07.D03,Monitor building premises to ensure occupant or visitor safety.,9,0,0.0,0,0.0,1,0.1111,8,0.8889,0,0.0,0,0.0,0,0.0,0,0.0,M4,0.8889,2,0.5033
4.A.2.b.2.I16.D01,Design water conservation systems.,12,0,0.0,0,0.0,0,0.0,2,0.1667,0,0.0,0,0.0,3,0.25,7,0.5833,Noise,0.5833,3,1.3844
4.A.2.a.2.I02.D05,"Sort materials or products for processing, storing, shipping, or grading.",9,5,0.5556,0,0.0,1,0.1111,0,0.0,0,0.0,0,0.0,0,0.0,3,0.3333,M1,0.5556,3,1.3516
4.A.3.b.4.I08.D04,Maintain locomotives or other rail equipment in good working condition.,10,1,0.1,0,0.0,0,0.0,2,0.2,0,0.0,0,0.0,0,0.0,7,0.7,Noise,0.7,3,1.1568
4.A.2.a.1.I08.D01,Evaluate scholarly materials.,12,0,0.0,0,0.0,1,0.0833,6,0.5,1,0.0833,0,0.0,0,0.0,4,0.3333,M4,0.5,4,1.6258
4.A.3.a.2.I47.D04,Prepare compounds or solutions for products or testing.,10,0,0.0,8,0.8,0,0.0,1,0.1,0,0.0,0,0.0,0,0.0,1,0.1,M2,0.8,3,0.9219
4.A.3.b.1.I03.D02,Install computer hardware.,11,0,0.0,0,0.0,0,0.0,5,0.4545,0,0.0,0,0.0,0,0.0,6,0.5455,Noise,0.5455,2,0.994
4.A.3.b.4.I02.D02,Maintain production or processing equipment.,7,1,0.1429,0,0.0,0,0.0,4,0.5714,2,0.2857,0,0.0,0,0.0,0,0.0,M4,0.5714,3,1.3788
4.A.4.a.5.I06.D01,"Fit eyeglasses, contact lenses, or other vision aids.",9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.3333,0,0.0,6,0.6667,Noise,0.6667,2,0.9183
4.A.3.b.4.I02.D17,Lubricate production equipment.,9,0,0.0,0,0.0,0,0.0,7,0.7778,0,0.0,0,0.0,0,0.0,2,0.2222,M4,0.7778,2,0.7642
4.A.3.a.1.I06.D12,Load items into ovens or furnaces.,10,0,0.0,1,0.1,0,0.0,6,0.6,0,0.0,0,0.0,0,0.0,3,0.3,M4,0.6,3,1.2955
4.A.4.a.5.I10.D04,Assist patrons with entering or exiting vehicles or other forms of transportation.,7,5,0.7143,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.2857,M1,0.7143,2,0.8631
4.A.2.b.3.I01.D02,Maintain professional social services knowledge.,6,0,0.0,0,0.0,0,0.0,1,0.1667,1,0.1667,3,0.5,0,0.0,1,0.1667,M6,0.5,4,1.7925
4.A.2.a.2.I05.D05,Verify patron or staff credentials.,7,3,0.4286,0,0.0,0,0.0,1,0.1429,0,0.0,2,0.2857,0,0.0,1,0.1429,M1,0.4286,4,1.8424
4.A.2.b.1.I04.D12,Choose optimal transportation routes or speeds.,9,9,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,M1,1.0,1,-0.0
4.A.3.a.2.I04.D14,"Assemble electrical components, subsystems, or systems.",10,0,0.0,2,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,0.8,Noise,0.8,2,0.7219
4.A.2.a.1.I07.D04,Evaluate the characteristics of green technologies.,5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.2,4,0.8,0,0.0,M7,0.8,2,0.7219
4.A.4.a.2.I11.D08,Confer with others about financial matters.,9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.5556,1,0.1111,3,0.3333,M6,0.5556,3,1.3516
4.A.1.a.2.I05.D05,Monitor health or behavior of people or animals.,10,0,0.0,0,0.0,0,0.0,2,0.2,0,0.0,5,0.5,0,0.0,3,0.3,M6,0.5,3,1.4855
4.A.2.b.2.I15.D10,"Develop educational goals, standards, policies, or procedures.",11,0,0.0,0,0.0,0,0.0,0,0.0,2,0.1818,0,0.0,0,0.0,9,0.8182,Noise,0.8182,2,0.684
4.A.3.a.2.I42.D02,Package products for storage or shipment.,10,9,0.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1,M1,0.9,2,0.469
4.A.3.a.1.I06.D02,Load materials into equipment for processing.,8,1,0.125,0,0.0,0,0.0,2,0.25,0,0.0,0,0.0,0,0.0,5,0.625,Noise,0.625,3,1.2988
4.A.2.a.1.I07.D05,Assess product or process usefulness.,8,0,0.0,0,0.0,0,0.0,4,0.5,0,0.0,0,0.0,0,0.0,4,0.5,M4,0.5,2,1.0
4.A.3.a.2.I09.D08,Set equipment controls to meet cutting specifications.,8,0,0.0,7,0.875,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.125,M2,0.875,2,0.5436
4.A.1.a.2.I03.D06,Monitor business indicators.,7,1,0.1429,0,0.0,0,0.0,3,0.4286,2,0.2857,0,0.0,0,0.0,1,0.1429,M4,0.4286,4,1.8424
4.A.3.b.6.I14.D02,Prepare reports related to compliance matters.,8,2,0.25,0,0.0,0,0.0,2,0.25,3,0.375,0,0.0,0,0.0,1,0.125,M5,0.375,4,1.9056
4.A.2.b.2.I18.D01,Prepare drawings or diagrams of products or services.,9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.4444,5,0.5556,Noise,0.5556,2,0.9911
4.A.2.b.4.I03.D10,Develop data analysis or data management procedures.,9,0,0.0,0,0.0,0,0.0,2,0.2222,1,0.1111,0,0.0,0,0.0,6,0.6667,Noise,0.6667,3,1.2244
4.A.4.a.6.I03.D08,Promote agricultural or hunting activities.,7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.2857,5,0.7143,Noise,0.7143,2,0.8631
4.A.3.a.3.I03.D06,Operate road-surfacing equipment.,9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,1.0,Noise,1.0,1,-0.0
4.A.3.a.2.I27.D01,Fabricate devices or components.,10,0,0.0,3,0.3,1,0.1,2,0.2,0,0.0,0,0.0,1,0.1,3,0.3,M2,0.3,5,2.171
4.A.4.b.6.I06.D01,Advise medical personnel regarding healthcare issues.,7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,1.0,0,0.0,0,0.0,M6,1.0,1,-0.0
4.A.4.b.6.I05.D08,Advise others on human resources topics.,9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.2222,0,0.0,7,0.7778,Noise,0.7778,2,0.7642
4.A.3.a.2.I36.D07,"Construct patterns, templates, or other work aids.",10,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,1.0,Noise,1.0,1,-0.0
4.A.4.a.5.I09.D02,Assist patients with hygiene or daily living activities.,12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12,1.0,0,0.0,0,0.0,M6,1.0,1,-0.0
4.A.3.a.2.I01.D06,Install metal structural components.,10,0,0.0,2,0.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,0.8,Noise,0.8,2,0.7219
4.A.2.b.1.I01.D03,Estimate costs or terms of sales.,8,0,0.0,0,0.0,0,0.0,0,0.0,1,0.125,2,0.25,4,0.5,1,0.125,M7,0.5,4,1.75
4.A.4.a.2.I05.D04,Communicate test or assessment results to medical professionals.,7,0,0.0,0,0.0,0,0.0,3,0.4286,0,0.0,4,0.5714,0,0.0,0,0.0,M6,0.5714,2,0.9852
4.A.1.b.2.I04.D03,Inspect vehicles to determine overall condition.,10,0,0.0,1,0.1,0,0.0,7,0.7,0,0.0,0,0.0,0,0.0,2,0.2,M4,0.7,3,1.1568
4.A.4.a.5.I09.D03,Assist clients in handling details of daily life.,10,1,0.1,0,0.0,0,0.0,0,0.0,0,0.0,7,0.7,0,0.0,2,0.2,M6,0.7,3,1.1568
4.A.4.b.4.I12.D15,Coordinate timing of food production activities.,10,0,0.0,8,0.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.2,M2,0.8,2,0.7219
4.A.4.a.6.I03.D01,Perform marketing activities.,7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1429,5,0.7143,1,0.1429,M7,0.7143,3,1.1488
4.A.3.a.2.I13.D10,Skim impurities from molten metal.,10,1,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,0.9,Noise,0.9,2,0.469
4.A.4.a.5.I01.D05,Refer individuals to educational or work programs.,7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1429,0,0.0,6,0.8571,Noise,0.8571,2,0.5917
4.A.2.b.1.I10.D04,"Select equipment, materials, or supplies for cleaning or maintenance activities.",6,1,0.1667,5,0.8333,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,M2,0.8333,2,0.65
4.A.2.a.1.I05.D03,Evaluate quality of materials or products.,7,0,0.0,1,0.1429,0,0.0,1,0.1429,1,0.1429,0,0.0,0,0.0,4,0.5714,Noise,0.5714,4,1.6645
4.A.1.b.3.I03.D04,Compute debt repayment schedules.,6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1667,0,0.0,5,0.8333,Noise,0.8333,2,0.65
4.A.3.b.1.I04.D02,Troubleshoot issues with computer applications or systems.,9,0,0.0,0,0.0,0,0.0,4,0.4444,0,0.0,2,0.2222,0,0.0,3,0.3333,M4,0.4444,3,1.5305
4.A.4.a.5.I01.D06,Refer clients to community or social service programs.,9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,0.6667,0,0.0,3,0.3333,M6,0.6667,2,0.9183
4.A.3.a.2.I46.D01,Install equipment attachments or components.,11,0,0.0,3,0.2727,0,0.0,2,0.1818,0,0.0,0,0.0,0,0.0,6,0.5455,Noise,0.5455,3,1.4354
4.A.3.a.1.I12.D05,"Escort prisoners to courtrooms, prisons, or other facilities.",8,1,0.125,0,0.0,0,0.0,7,0.875,0,0.0,0,0.0,0,0.0,0,0.0,M4,0.875,2,0.5436
4.A.2.b.2.I01.D07,Establish treatment goals.,8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0,0,0.0,0,0.0,M6,1.0,1,-0.0
4.A.4.b.4.I15.D05,Direct security operations.,9,1,0.1111,0,0.0,0,0.0,5,0.5556,0,0.0,0,0.0,0,0.0,3,0.3333,M4,0.5556,3,1.3516
4.A.3.a.2.I01.D10,Install safety or support equipment.,8,0,0.0,2,0.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,0.75,Noise,0.75,2,0.8113
4.A.3.a.3.I04.D03,Operate diagnostic or therapeutic medical instruments or equipment.,10,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,1.0,0,0.0,0,0.0,M6,1.0,1,-0.0
4.A.2.a.2.I01.D08,Check data for recording errors.,9,0,0.0,0,0.0,0,0.0,8,0.8889,1,0.1111,0,0.0,0,0.0,0,0.0,M4,0.8889,2,0.5033
4.A.1.a.1.I18.D02,Conduct historical research.,7,0,0.0,0,0.0,0,0.0,2,0.2857,1,0.1429,0,0.0,0,0.0,4,0.5714,Noise,0.5714,3,1.3788
4.A.4.c.3.I01.D05,"Maintain inventories of materials, equipment, or products.",10,8,0.8,0,0.0,1,0.1,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1,M1,0.8,3,0.9219
4.A.3.a.2.I01.D09,Build agricultural structures.,11,1,0.0909,4,0.3636,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0909,5,0.4545,Noise,0.4545,4,1.6767
4.A.3.a.3.I11.D02,Operate forestry equipment.,10,0,0.0,0,0.0,0,0.0,1,0.1,0,0.0,0,0.0,0,0.0,9,0.9,Noise,0.9,2,0.469
4.A.4.a.2.I06.D03,Confer with personnel to coordinate business operations.,8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.125,0,0.0,7,0.875,Noise,0.875,2,0.5436
4.A.2.b.2.I05.D01,Develop healthcare quality and safety procedures.,10,0,0.0,0,0.0,0,0.0,0,0.0,6,0.6,2,0.2,0,0.0,2,0.2,M5,0.6,3,1.371
4.A.3.b.4.I06.D04,Repair production equipment or tools.,12,0,0.0,0,0.0,0,0.0,5,0.4167,1,0.0833,0,0.0,0,0.0,6,0.5,Noise,0.5,3,1.325
4.A.3.a.1.I11.D11,Search individuals for illegal or dangerous items.,11,0,0.0,0,0.0,0,0.0,7,0.6364,0,0.0,0,0.0,0,0.0,4,0.3636,M4,0.6364,2,0.9457
4.A.4.b.4.I14.D02,Coordinate safety or regulatory compliance activities.,10,0,0.0,0,0.0,0,0.0,1,0.1,7,0.7,0,0.0,0,0.0,2,0.2,M5,0.7,3,1.1568
4.A.2.b.4.I03.D05,"Develop policies or procedures for archives, museums or libraries.",12,0,0.0,0,0.0,0,0.0,0,0.0,5,0.4167,0,0.0,0,0.0,7,0.5833,Noise,0.5833,2,0.9799
4.A.4.a.2.I09.D03,Confer with technical personnel to prepare designs or operational plans.,10,0,0.0,0,0.0,0,0.0,0,0.0,2,0.2,1,0.1,2,0.2,5,0.5,Noise,0.5,4,1.761
4.A.3.a.3.I06.D10,Operate photographic developing or print production equipment.,9,1,0.1111,1,0.1111,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,0.7778,Noise,0.7778,3,0.9864
4.A.2.b.2.I08.D02,Develop environmental remediation or protection plans.,10,0,0.0,1,0.1,0,0.0,3,0.3,1,0.1,0,0.0,3,0.3,2,0.2,M4,0.3,5,2.171
4.A.4.b.3.I02.D05,Guide class discussions.,7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,1.0,0,0.0,0,0.0,M6,1.0,1,-0.0
4.A.1.a.1.I06.D04,Collect data about project sites.,10,4,0.4,0,0.0,1,0.1,4,0.4,0,0.0,0,0.0,0,0.0,1,0.1,M1,0.4,4,1.7219
4.A.2.a.4.I10.D01,Analyze laboratory specimens to detect abnormalities or other problems.,10,0,0.0,4,0.4,0,0.0,2,0.2,0,0.0,4,0.4,0,0.0,0,0.0,M2,0.4,3,1.5219
4.A.2.a.1.I06.D02,"Evaluate patient functioning, capabilities, or health.",12,0,0.0,0,0.0,0,0.0,1,0.0833,0,0.0,11,0.9167,0,0.0,0,0.0,M6,0.9167,2,0.4138
4.A.3.a.2.I46.D02,"Set up material handling gear or equipment, such as rigging, packaging, or temporary structures.",10,1,0.1,1,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,0.8,Noise,0.8,3,0.9219
4.A.4.b.6.I03.D04,Advise others about land management or conservation.,7,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1429,1,0.1429,3,0.4286,2,0.2857,M7,0.4286,4,1.8424
4.A.4.b.4.I12.D31,Direct material handling or moving activities.,8,4,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.5,M1,0.5,2,1.0
4.A.3.a.1.I05.D09,Remove debris or damaged materials.,10,2,0.2,2,0.2,1,0.1,2,0.2,0,0.0,0,0.0,0,0.0,3,0.3,Noise,0.3,5,2.2464
4.A.4.a.3.I02.D07,Report news to the public.,10,1,0.1,0,0.0,0,0.0,1,0.1,0,0.0,0,0.0,0,0.0,8,0.8,Noise,0.8,3,0.9219
4.A.1.a.1.I23.D06,Interview patients to gather medical information.,8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,1.0,0,0.0,0,0.0,M6,1.0,1,-0.0
4.A.1.a.2.I01.D02,Monitor medical equipment to ensure proper functioning.,10,0,0.0,0,0.0,0,0.0,2,0.2,0,0.0,2,0.2,0,0.0,6,0.6,Noise,0.6,3,1.371
4.A.4.b.4.I01.D06,Direct activities of subordinates.,10,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.4,0,0.0,6,0.6,Noise,0.6,2,0.971
4.A.2.a.1.I02.D01,Evaluate program effectiveness.,7,0,0.0,0,0.0,0,0.0,3,0.4286,1,0.1429,0,0.0,0,0.0,3,0.4286,M4,0.4286,3,1.4488
4.A.1.a.1.I21.D02,Examine debris to obtain information about causes of fires.,11,1,0.0909,3,0.2727,0,0.0,7,0.6364,0,0.0,0,0.0,0,0.0,0,0.0,M4,0.6364,3,1.2407
4.A.4.a.5.I07.D01,Provide first aid or rescue assistance in emergencies.,8,0,0.0,0,0.0,0,0.0,4,0.5,0,0.0,4,0.5,0,0.0,0,0.0,M4,0.5,2,1.0
4.A.3.a.1.I17.D02,"Perform manual agricultural, aquacultural, or horticultural tasks.",10,1,0.1,1,0.1,0,0.0,1,0.1,0,0.0,0,0.0,0,0.0,7,0.7,Noise,0.7,4,1.3568
4.A.1.a.1.I18.D01,Conduct anthropological or archaeological research.,12,0,0.0,0,0.0,0,0.0,5,0.4167,2,0.1667,0,0.0,0,0.0,5,0.4167,M4,0.4167,3,1.4834
4.A.1.a.1.I16.D05,Classify organisms based on their characteristics or behavior.,9,0,0.0,0,0.0,0,0.0,1,0.1111,0,0.0,0,0.0,0,0.0,8,0.8889,Noise,0.8889,2,0.5033
4.A.2.a.1.I07.D03,"Evaluate potential of products, technologies, or resources.",10,0,0.0,0,0.0,0,0.0,0,0.0,2,0.2,0,0.0,2,0.2,6,0.6,Noise,0.6,3,1.371
4.A.2.b.2.I26.D03,Develop scientific or mathematical models.,9,0,0.0,0,0.0,0,0.0,1,0.1111,0,0.0,0,0.0,0,0.0,8,0.8889,Noise,0.8889,2,0.5033
4.A.4.b.6.I01.D03,Provide medical or cosmetic advice for clients.,9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,0.6667,0,0.0,3,0.3333,M6,0.6667,2,0.9183
4.A.3.b.6.I08.D04,Maintain operational records for green energy processes or other environmentally-sustainable activities.,10,3,0.3,0,0.0,0,0.0,2,0.2,1,0.1,0,0.0,0,0.0,4,0.4,Noise,0.4,4,1.8464
4.A.4.a.5.I03.D10,Administer medical substances for imaging or other procedures.,11,0,0.0,1,0.0909,0,0.0,0,0.0,0,0.0,10,0.9091,0,0.0,0,0.0,M6,0.9091,2,0.4395
4.A.4.b.4.I16.D01,Direct criminal investigations.,11,0,0.0,0,0.0,0,0.0,10,0.9091,0,0.0,0,0.0,0,0.0,1,0.0909,M4,0.9091,2,0.4395
4.A.4.a.5.I11.D02,Hold patients to ensure proper positioning or safety.,7,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1429,6,0.8571,0,0.0,0,0.0,M6,0.8571,2,0.5917
4.A.3.b.1.I06.D05,Update computer database information.,8,1,0.125,0,0.0,0,0.0,2,0.25,0,0.0,0,0.0,0,0.0,5,0.625,Noise,0.625,3,1.2988
4.A.1.b.1.I01.D06,"Attach identification information to products, items or containers.",7,5,0.7143,0,0.0,0,0.0,1,0.1429,0,0.0,0,0.0,0,0.0,1,0.1429,M1,0.7143,3,1.1488
4.A.4.a.8.I03.D03,Answer customer questions about goods or services.,6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.8333,0,0.0,1,0.1667,M6,0.8333,2,0.65
4.A.2.a.2.I05.D02,Verify employee information.,10,9,0.9,0,0.0,0,0.0,1,0.1,0,0.0,0,0.0,0,0.0,0,0.0,M1,0.9,2,0.469
4.A.4.a.2.I11.D06,Coordinate operational activities with external stakeholders.,7,0,0.0,0,0.0,0,0.0,0,0.0,2,0.2857,0,0.0,0,0.0,5,0.7143,Noise,0.7143,2,0.8631
4.A.1.a.2.I02.D08,Monitor recreational facility operations.,7,0,0.0,0,0.0,0,0.0,3,0.4286,1,0.1429,0,0.0,0,0.0,3,0.4286,M4,0.4286,3,1.4488
4.A.1.a.1.I23.D02,Interview others for news or entertainment purposes.,10,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.2,0,0.0,8,0.8,Noise,0.8,2,0.7219
4.A.4.b.4.I01.D02,Supervise engineering or other technical personnel.,7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.7143,0,0.0,2,0.2857,M6,0.7143,2,0.8631
4.A.4.c.1.I03.D11,Process sales or other transactions.,9,2,0.2222,0,0.0,0,0.0,0,0.0,0,0.0,6,0.6667,0,0.0,1,0.1111,M6,0.6667,3,1.2244
4.A.1.a.1.I06.D01,Gather organizational performance information.,8,0,0.0,0,0.0,0,0.0,6,0.75,1,0.125,0,0.0,0,0.0,1,0.125,M4,0.75,3,1.0613
4.A.3.b.1.I03.D03,Install programs onto computer or computer-controlled equipment.,11,1,0.0909,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,0.9091,Noise,0.9091,2,0.4395
4.A.1.b.2.I06.D12,Check quality of foods or supplies.,10,5,0.5,2,0.2,1,0.1,0,0.0,0,0.0,0,0.0,0,0.0,2,0.2,M1,0.5,4,1.761
4.A.2.b.2.I02.D02,Develop computer or information systems.,10,0,0.0,0,0.0,0,0.0,1,0.1,1,0.1,0,0.0,1,0.1,7,0.7,Noise,0.7,4,1.3568
4.A.2.b.1.I04.D10,Determine appropriate methods for data analysis.,6,0,0.0,0,0.0,0,0.0,4,0.6667,1,0.1667,0,0.0,0,0.0,1,0.1667,M4,0.6667,3,1.2516
