DWA_ID,DWA_Title,analysis_group,Eloundou_task,AIOE,FreyOsborne
4.A.2.a.2.I02.D05,"Sort materials or products for processing, storing, shipping, or grading.",M1,0.2142857142857142,-0.8908839416666666,0.8391666666666667
4.A.3.b.4.I08.D04,Maintain locomotives or other rail equipment in good working condition.,Noise,0.05,-0.51957665,0.545
4.A.2.a.1.I08.D01,Evaluate scholarly materials.,M4,0.625,1.246392475,0.0068
4.A.3.a.2.I47.D04,Prepare compounds or solutions for products or testing.,M2,0.1785714285714285,0.427508375,0.1766249999999999
4.A.3.b.1.I03.D02,Install computer hardware.,Noise,0.4615384615384615,,
4.A.3.b.4.I02.D02,Maintain production or processing equipment.,M4,0.0297619047619047,-0.8104014783783784,0.8572222222222222
4.A.4.a.5.I06.D01,"Fit eyeglasses, contact lenses, or other vision aids.",Noise,0.25,0.22805,0.425
4.A.3.b.4.I02.D17,Lubricate production equipment.,M4,0.0,-0.9283262846153846,0.8157692307692308
4.A.3.a.1.I06.D12,Load items into ovens or furnaces.,M4,0.0,-0.8271137222222222,0.8611111111111112
4.A.4.a.5.I10.D04,Assist patrons with entering or exiting vehicles or other forms of transportation.,M1,0.0,-0.53457825,0.5449999999999999
4.A.2.b.3.I01.D02,Maintain professional social services knowledge.,M6,0.3,1.1354595399999998,0.0122
4.A.2.a.2.I05.D05,Verify patron or staff credentials.,M1,0.5833333333333334,-0.2722679333333334,0.8366666666666666
4.A.2.b.1.I04.D12,Choose optimal transportation routes or speeds.,M1,0.7083333333333334,-0.16264832,0.38
4.A.3.a.2.I04.D14,"Assemble electrical components, subsystems, or systems.",Noise,0.0,-0.8299890333333333,0.653
4.A.2.a.1.I07.D04,Evaluate the characteristics of green technologies.,M7,0.5,0.8961375,0.0125
4.A.4.a.2.I11.D08,Confer with others about financial matters.,M6,0.4,1.2567685875,0.565875
4.A.1.a.2.I05.D05,Monitor health or behavior of people or animals.,M6,0.2142857142857142,-0.3026868333333333,0.2675999999999999
4.A.2.b.2.I15.D10,"Develop educational goals, standards, policies, or procedures.",Noise,0.3928571428571428,1.115989,0.0098666666666666
4.A.3.a.2.I42.D02,Package products for storage or shipment.,M1,0.1176470588235294,-1.03421349,0.855
4.A.3.a.1.I06.D02,Load materials into equipment for processing.,Noise,0.0,-0.9730776833333332,0.7020000000000001
4.A.2.a.1.I07.D05,Assess product or process usefulness.,M4,0.5,0.7191342199999999,0.0726
4.A.3.a.2.I09.D08,Set equipment controls to meet cutting specifications.,M2,0.1333333333333333,-0.9693293,0.878421052631579
4.A.1.a.2.I03.D06,Monitor business indicators.,M4,0.6666666666666666,1.07886592,0.2515
4.A.3.b.6.I14.D02,Prepare reports related to compliance matters.,mixed_dwa,0.5833333333333334,0.9817308666666666,0.1870555555555555
4.A.2.b.2.I18.D01,Prepare drawings or diagrams of products or services.,Noise,0.5625,0.680980425,0.3766666666666666
4.A.2.b.4.I03.D10,Develop data analysis or data management procedures.,Noise,0.65,0.8369696499999999,0.815
4.A.4.a.6.I03.D08,Promote agricultural or hunting activities.,Noise,0.0,-1.044292,0.95
4.A.3.a.3.I03.D06,Operate road-surfacing equipment.,Noise,0.0,-1.1151122666666666,0.8833333333333333
4.A.3.a.2.I27.D01,Fabricate devices or components.,mixed_dwa,0.125,0.3240400166666666,0.3253333333333333
4.A.4.b.6.I06.D01,Advise medical personnel regarding healthcare issues.,M6,0.4285714285714285,0.573334,0.010675
4.A.4.b.6.I05.D08,Advise others on human resources topics.,Noise,0.4722222222222222,1.252392416666667,0.376
4.A.3.a.2.I36.D07,"Construct patterns, templates, or other work aids.",Noise,0.0,-0.7358272571428571,0.7149857142857143
4.A.4.a.5.I09.D02,Assist patients with hygiene or daily living activities.,M6,0.0,-0.413076825,0.0433333333333333
4.A.3.a.2.I01.D06,Install metal structural components.,Noise,0.0,-1.52348492,0.744
4.A.2.b.1.I01.D03,Estimate costs or terms of sales.,M7,0.6590909090909091,0.8439719,0.5152
4.A.4.a.2.I05.D04,Communicate test or assessment results to medical professionals.,M6,0.5357142857142857,-0.0240551571428571,0.208
4.A.1.b.2.I04.D03,Inspect vehicles to determine overall condition.,M4,0.3,-1.022733425,0.7125
4.A.4.a.5.I09.D03,Assist clients in handling details of daily life.,M6,0.3214285714285714,0.63520662,0.0309
4.A.4.b.4.I12.D15,Coordinate timing of food production activities.,M2,0.35,-0.457939475,0.62
4.A.4.a.6.I03.D01,Perform marketing activities.,M7,0.4583333333333333,0.7288857000000001,0.0616666666666666
4.A.3.a.2.I13.D10,Skim impurities from molten metal.,Noise,0.0,-1.1075813333333333,0.9
4.A.4.a.5.I01.D05,Refer individuals to educational or work programs.,Noise,0.5,0.74276208,0.05988
4.A.2.b.1.I10.D04,"Select equipment, materials, or supplies for cleaning or maintenance activities.",M2,0.5625,-1.0253376,0.77
4.A.2.a.1.I05.D03,Evaluate quality of materials or products.,Noise,0.3879310344827586,-0.0630973909090909,0.5164285714285713
4.A.1.b.3.I03.D04,Compute debt repayment schedules.,Noise,0.8,1.390623,0.5333333333333333
4.A.3.b.1.I04.D02,Troubleshoot issues with computer applications or systems.,M4,0.4615384615384615,1.40002,0.035
4.A.4.a.5.I01.D06,Refer clients to community or social service programs.,M6,0.5,0.9740212363636364,0.0294
4.A.3.a.2.I46.D01,Install equipment attachments or components.,Noise,0.0277777777777777,-0.7353304,0.571
4.A.3.a.1.I12.D05,"Escort prisoners to courtrooms, prisons, or other facilities.",M4,0.0,-0.656098725,0.098
4.A.2.b.2.I01.D07,Establish treatment goals.,M6,0.3333333333333333,-0.3581922,0.021
4.A.4.b.4.I15.D05,Direct security operations.,M4,0.25,-0.0052497999999999,0.76
4.A.3.a.2.I01.D10,Install safety or support equipment.,Noise,0.0,-0.4980765,0.4293333333333333
4.A.3.a.3.I04.D03,Operate diagnostic or therapeutic medical instruments or equipment.,M6,0.3055555555555556,-0.0016694095238095,0.1524333333333333
4.A.2.a.2.I01.D08,Check data for recording errors.,M4,0.7,1.147420411111111,0.8877777777777778
4.A.1.a.1.I18.D02,Conduct historical research.,Noise,0.5,0.6215062666666666,0.1545666666666666
4.A.4.c.3.I01.D05,"Maintain inventories of materials, equipment, or products.",M1,0.4057971014492754,-0.1880298037037037,0.4632795454545454
4.A.3.a.2.I01.D09,Build agricultural structures.,Noise,0.0,-1.2366153333333332,0.91
4.A.3.a.3.I11.D02,Operate forestry equipment.,Noise,0.0,-1.2877713333333334,0.8066666666666666
4.A.4.a.2.I06.D03,Confer with personnel to coordinate business operations.,Noise,0.3863636363636363,1.107362375,0.1931666666666666
4.A.2.b.2.I05.D01,Develop healthcare quality and safety procedures.,M5,0.5,0.6970934666666667,
4.A.3.b.4.I06.D04,Repair production equipment or tools.,Noise,0.0078125,-0.789960624137931,0.8282758620689655
4.A.3.a.1.I11.D11,Search individuals for illegal or dangerous items.,M4,0.15,-0.6157846,
4.A.4.b.4.I14.D02,Coordinate safety or regulatory compliance activities.,M5,0.40625,0.971034442857143,0.0825714285714285
4.A.2.b.4.I03.D05,"Develop policies or procedures for archives, museums or libraries.",Noise,0.5,0.29267475,0.675
4.A.4.a.2.I09.D03,Confer with technical personnel to prepare designs or operational plans.,Noise,0.3981481481481481,0.9880791285714288,0.1636190476190476
4.A.3.a.3.I06.D10,Operate photographic developing or print production equipment.,Noise,0.8,0.0988820333333333,0.4846666666666666
4.A.2.b.2.I08.D02,Develop environmental remediation or protection plans.,mixed_dwa,0.4375,1.1072440666666667,0.1129999999999999
4.A.4.b.3.I02.D05,Guide class discussions.,M6,0.2847222222222222,1.2436190176470587,
4.A.1.a.1.I06.D04,Collect data about project sites.,M1,0.4,0.6483119444444445,0.3858888888888889
4.A.2.a.4.I10.D01,Analyze laboratory specimens to detect abnormalities or other problems.,M2,0.5441176470588235,0.19997906,
4.A.2.a.1.I06.D02,"Evaluate patient functioning, capabilities, or health.",M6,0.3684210526315789,0.3916062307692308,0.036025
4.A.3.a.2.I46.D02,"Set up material handling gear or equipment, such as rigging, packaging, or temporary structures.",Noise,0.0,-1.3318105,0.605
4.A.4.b.6.I03.D04,Advise others about land management or conservation.,M7,0.46875,0.62243024,0.0208
4.A.4.b.4.I12.D31,Direct material handling or moving activities.,M1,0.1805555555555555,-0.7829271124999999,0.77625
4.A.3.a.1.I05.D09,Remove debris or damaged materials.,mixed_dwa,0.0,-1.2620043,0.6175
4.A.4.a.3.I02.D07,Report news to the public.,Noise,0.71875,1.0255135,0.3206666666666666
4.A.1.a.1.I23.D06,Interview patients to gather medical information.,M6,0.4,-0.5957724,0.45
4.A.1.a.2.I01.D02,Monitor medical equipment to ensure proper functioning.,Noise,0.5,-0.2324257249999999,0.399
4.A.4.b.4.I01.D06,Direct activities of subordinates.,Noise,0.3166666666666666,0.644614888888889,0.3945
4.A.2.a.1.I02.D01,Evaluate program effectiveness.,M4,0.5,1.02817016,0.1321125
4.A.1.a.1.I21.D02,Examine debris to obtain information about causes of fires.,M4,0.3125,-0.0875151666666667,0.2259999999999999
4.A.4.a.5.I07.D01,Provide first aid or rescue assistance in emergencies.,M4,0.0625,-0.3152735666666666,0.3252
4.A.3.a.1.I17.D02,"Perform manual agricultural, aquacultural, or horticultural tasks.",Noise,0.125,-1.12394748,0.57925
4.A.1.a.1.I18.D01,Conduct anthropological or archaeological research.,M4,0.4722222222222222,1.1515195,0.12885
4.A.1.a.1.I16.D05,Classify organisms based on their characteristics or behavior.,Noise,0.5,0.53118506,0.0695
4.A.2.a.1.I07.D03,"Evaluate potential of products, technologies, or resources.",Noise,0.5,0.9764166857142856,0.177
4.A.2.b.2.I26.D03,Develop scientific or mathematical models.,Noise,0.5416666666666666,1.4183543333333333,0.1006666666666666
4.A.4.b.6.I01.D03,Provide medical or cosmetic advice for clients.,M6,0.1944444444444444,-0.7764266666666666,0.5041666666666667
4.A.3.b.6.I08.D04,Maintain operational records for green energy processes or other environmentally-sustainable activities.,Noise,0.625,0.9292305,0.1023333333333333
4.A.4.a.5.I03.D10,Administer medical substances for imaging or other procedures.,M6,0.2083333333333333,-0.0260625666666666,0.18
4.A.4.b.4.I16.D01,Direct criminal investigations.,M4,0.4166666666666667,-0.1865270666666666,0.116
4.A.4.a.5.I11.D02,Hold patients to ensure proper positioning or safety.,M6,0.0,-0.7541581749999999,0.4345
4.A.3.b.1.I06.D05,Update computer database information.,Noise,0.5714285714285714,1.279954,0.99
4.A.1.b.1.I01.D06,"Attach identification information to products, items or containers.",M1,0.21875,-0.1695497666666666,0.9266666666666666
4.A.4.a.8.I03.D03,Answer customer questions about goods or services.,M6,0.5535714285714286,0.56429425,0.7245833333333334
4.A.2.a.2.I05.D02,Verify employee information.,M1,0.75,1.257632,0.97
4.A.4.a.2.I11.D06,Coordinate operational activities with external stakeholders.,Noise,0.35,1.09321458,0.11888
4.A.1.a.2.I02.D08,Monitor recreational facility operations.,M4,0.3333333333333333,-0.2441154,0.0061
4.A.1.a.1.I23.D02,Interview others for news or entertainment purposes.,Noise,0.5,0.8940827499999999,0.061
4.A.4.b.4.I01.D02,Supervise engineering or other technical personnel.,M6,0.3452380952380952,0.88268316,0.2132105263157895
4.A.4.c.1.I03.D11,Process sales or other transactions.,M6,0.6710526315789473,0.5540115416666667,0.69625
4.A.1.a.1.I06.D01,Gather organizational performance information.,M4,0.5357142857142857,1.31139975,0.24675
4.A.3.b.1.I03.D03,Install programs onto computer or computer-controlled equipment.,Noise,0.4583333333333333,-0.62136865,0.42325
4.A.1.b.2.I06.D12,Check quality of foods or supplies.,M1,0.0416666666666666,-0.6124185,0.6825
4.A.2.b.2.I02.D02,Develop computer or information systems.,Noise,0.5416666666666666,1.0623716,0.135575
4.A.2.b.1.I04.D10,Determine appropriate methods for data analysis.,M4,0.5681818181818182,1.21757828,0.2264
4.A.1.a.2.I07.D10,Locate fires or fire danger areas.,M4,0.25,-0.7092219000000001,0.0738666666666666
4.A.4.a.2.I05.D02,Confer with other professionals to plan patient care.,M6,0.25,-0.5818759,0.299
4.A.4.a.6.I03.D05,Contact current or potential customers to promote products or services.,Noise,0.4642857142857143,1.0760375666666666,0.502788888888889
4.A.3.a.2.I08.D05,Arrange items for use or display.,Noise,0.025,-0.4318873444444444,0.4138714285714285
4.A.4.c.2.I01.D07,"Hire farming, fishing or forestry workers.",Noise,0.25,-0.184381,0.0081
4.A.3.a.2.I20.D02,Install drilling equipment.,Noise,0.0,-1.0943673,0.665
4.A.2.a.2.I05.D01,Examine personal documentation to ensure that it is valid.,mixed_dwa,0.5,-0.52804886,0.4269999999999999
4.A.2.b.3.I01.D12,Maintain medical or professional knowledge.,Noise,0.4189189189189189,0.3310580764705882,0.03245
4.A.3.a.2.I04.D04,Assemble precision electronics or optical equipment.,Noise,0.15625,-0.2215517,0.56
4.A.3.b.6.I08.D01,Record details of deliveries or shipments.,M1,0.75,-0.8867974249999999,0.7375
4.A.4.a.5.I12.D03,Operate on patients to treat conditions.,M6,0.032258064516129,0.07243652,0.01265
4.A.2.b.2.I06.D01,Develop database parameters or specifications.,Noise,0.625,,
4.A.4.a.2.I04.D04,Communicate with management or other staff to resolve problems.,Noise,0.3571428571428571,0.21814435,0.3966833333333333
4.A.1.b.2.I06.D02,Inspect timing devices.,mixed_dwa,0.1,,
4.A.1.b.3.I01.D10,Measure ingredients or substances to be used in production processes.,M2,0.17,-0.711920164,0.8364
4.A.3.a.1.I01.D01,Prepare compounds or solutions to be used for repairs.,M2,0.0,-0.980557075,0.875
4.A.4.c.3.I01.D02,Maintain inventory of medical supplies or equipment.,M1,0.369047619047619,-0.0891478333333333,0.2110111111111111
4.A.4.b.6.I10.D03,"Provide counsel, comfort, or encouragement to individuals or families.",M6,0.1346153846153846,-0.0704110714285714,0.10644
4.A.3.a.2.I12.D05,"Cut tile, stone, or other masonry materials.",M2,0.0,-1.526969175,0.8385714285714286
4.A.4.b.3.I06.D10,Teach medical procedures to healthcare personnel.,M6,0.2727272727272727,-0.1955525,0.1053333333333333
4.A.3.a.2.I12.D10,Cut glass.,M2,0.0,-1.388901,0.73
4.A.3.a.2.I03.D10,Cut meat products.,M2,0.0,-1.3037634666666666,0.8233333333333333
4.A.4.c.3.I05.D02,Order instructional or library materials or equipment.,Noise,0.5590909090909091,1.060442385416667,0.206876923076923
4.A.2.a.1.I06.D04,Evaluate treatment options to guide medical decisions.,M6,0.4375,0.5735534333333333,0.3571499999999999
4.A.4.a.2.I03.D08,Communicate with other construction or extraction personnel to discuss project details.,Noise,0.25,-0.7997696833333333,0.4783333333333333
4.A.3.b.4.I01.D03,Maintain plumbing structures or fixtures.,Noise,0.0,-1.3030774,0.6479999999999999
4.A.1.b.2.I06.D09,Evaluate projects to determine compliance with technical specifications.,M4,0.1666666666666666,-0.4149971,0.4733333333333333
4.A.3.a.1.I10.D07,Handle caskets.,Noise,0.0,-0.4886873999999999,0.37
4.A.4.b.4.I14.D01,Coordinate regulatory documentation activities.,M5,0.5277777777777778,0.9730512833333336,0.2403333333333333
4.A.1.a.1.I02.D06,Study blueprints or other instructions to determine equipment setup requirements.,Noise,0.5217391304347826,-0.9183054952380952,0.8555238095238096
4.A.4.a.5.I11.D01,Assist practitioners to perform medical procedures.,M6,0.075,-0.4077781333333333,0.6125
4.A.4.b.4.I12.D04,Direct equipment maintenance or repair activities.,Noise,0.34375,1.0724571142857144,0.0568571428571428
4.A.3.a.3.I02.D01,Operate pumping systems or equipment.,M4,0.5454545454545454,-0.6435349294117647,0.831764705882353
4.A.4.a.2.I11.D01,Communicate with government agencies.,M1,0.46875,0.9966884095238095,0.193735
4.A.4.b.6.I10.D01,Intervene in crisis situations to assist clients.,M4,0.25,1.1127367,0.0067
4.A.4.b.6.I10.D05,Counsel family members of clients or patients.,M6,0.1785714285714285,0.8132117142857143,0.01815
4.A.3.a.1.I06.D09,Secure cargo.,M1,0.0,-1.2085984399999998,0.8800000000000001
4.A.2.a.4.I10.D05,Analyze biological samples.,M2,0.3461538461538461,0.85381263,0.0619
4.A.4.a.2.I05.D06,Communicate patient status to other health practitioners.,M6,0.5,-0.5398873000000001,0.1053333333333333
4.A.4.a.6.I03.D12,"Promote products, services, or programs.",M7,0.4230769230769231,0.5010631909090909,0.3196736842105263
4.A.2.b.2.I20.D05,Develop operational methods or processes that use green materials or emphasize sustainability.,Noise,0.5,0.8057639714285714,0.2091428571428571
4.A.3.a.1.I03.D18,Perform housekeeping duties.,M2,0.0,-0.5003593,0.3545
4.A.4.a.3.I02.D02,Present sustainable products or services information to the public.,M6,0.5,1.331076,0.0165
4.A.3.a.2.I11.D03,Prepare patient treatment areas for use.,M6,0.0,-0.35241374,0.362
4.A.3.a.2.I46.D06,Set up still or video cameras or related equipment.,Noise,0.2,0.077984475,0.29825
4.A.2.a.4.I11.D02,Analyze financial information.,M4,0.6875,1.0949494285714283,0.7206666666666667
4.A.3.a.2.I39.D02,Seal gaps or cracks to prevent leakage or moisture intrusion.,M2,0.0,-1.03411705,0.6566666666666666
4.A.4.b.4.I12.D34,Coordinate reporting or editing activities.,mixed_dwa,0.4285714285714285,1.010573,0.109
4.A.4.b.3.I06.D04,Teach medical procedures or medical equipment use to patients.,M6,0.1666666666666666,-0.7446685285714285,0.4051428571428572
4.A.3.a.2.I43.D02,Install piping for installation or maintenance activities.,Noise,0.0,-0.90506734,0.59
4.A.1.a.1.I23.D01,"Interview employees, customers, or others to collect information.",Noise,0.4838709677419355,1.1206752761904764,0.5407947368421052
4.A.3.b.4.I04.D03,Maintain recording or broadcasting equipment.,mixed_dwa,0.21875,0.0868325599999999,0.3866
4.A.1.b.2.I04.D04,Inspect locomotives or other railroad equipment.,Noise,0.4722222222222222,-0.5987013666666666,0.9
4.A.3.a.2.I04.D12,Assemble mechanical components or machine parts.,M2,0.0138888888888888,-0.8760891714285713,0.6919285714285713
4.A.3.b.6.I09.D05,Document design or development procedures.,mixed_dwa,0.5,,
4.A.4.b.4.I09.D02,Direct financial operations.,M4,0.5694444444444444,1.2712541444444443,0.1409222222222222
4.A.3.a.2.I14.D01,Cut trees or logs.,Noise,0.0,-1.1882987,0.8475
4.A.4.a.5.I01.D01,Refer customers to appropriate personnel.,M6,0.5833333333333334,0.5761825285714286,0.8538461538461538
